Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,DeMar DeRozan,36.0,PF,26,26,854,0,0,45,54,0,-12.3,-2.3,17,4,32,2,52,11,226,19,16,
2.0,Zach LaVine,30.0,SG,23,23,754,28,42,26,4,0,-13.3,-4.3,23,20,28,1,39,0,122,8,11,
3.0,Russell Westbrook,37.0,SF,26,20,747,0,37,54,9,0,-12.1,-1.4,62,16,23,3,34,2,432,5,19,
4.0,Malik Monk,27.0,SG,23,0,551,30,57,13,0,0,-7.0,8.1,23,3,26,0,18,7,132,1,15,
5.0,Dennis Schröder,32.0,PG,19,12,550,100,0,0,0,0,-12.7,-2.0,22,10,16,2,20,8,263,5,17,
6.0,Keon Ellis,26.0,SG,24,2,407,54,43,3,0,0,-15.7,-6.1,2,5,28,1,6,8,39,1,0,
7.0,Keegan Murray,25.0,PF,11,10,407,0,0,7,93,0,-5.8,8.5,7,3,16,0,15,1,41,2,8,
8.0,Precious Achiuwa,26.0,C,19,6,385,0,0,0,57,43,-7.0,6.6,3,1,17,3,18,3,37,9,6,
9.0,Nique Clifford,23.0,SG,22,3,365,10,41,39,10,0,-10.2,1.9,10,7,28,0,8,4,74,0,5,
10.0,Domantas Sabonis,29.0,C,11,11,365,0,0,0,3,98,-20.4,-12.6,7,10,19,10,20,0,88,2,14,
11.0,Drew Eubanks,28.0,C,25,11,360,0,0,0,0,100,-10.6,1.3,8,8,16,4,15,2,19,4,6,
12.0,Maxime Raynaud,22.0,C,18,4,333,0,0,0,0,100,-13.1,-2.0,5,7,23,3,16,0,41,3,6,
13.0,Devin Carter,23.0,PG,9,0,86,83,18,0,0,0,0.9,13.4,4,2,4,1,4,3,30,1,1,
14.0,Dylan Cardwell,24.0,C,3,1,33,0,0,0,0,100,-17.6,-6.2,1,0,5,0,0,0,0,0,2,
15.0,Dario Šarić,31.0,C,3,0,28,0,0,0,93,7,12.4,24.4,0,1,0,0,1,0,5,0,1,
16.0,Isaac Jones,25.0,PF,3,1,17,0,0,0,100,0,-47.0,-35.9,0,0,2,0,0,0,2,0,0,
17.0,Daeqwon Plowden,27.0,SG,1,0,14,10,41,30,20,0,-46.4,-35.3,0,0,0,0,0,0,0,0,1,
18.0,Doug McDermott,34.0,SF,2,0,11,0,0,100,0,0,22.4,34.3,1,0,2,0,0,0,0,0,0,
,Team Totals,,,26,26,6267,20,20,20,20,20,-11.6,-0.4,195,97,285,30,266,49,1551,60,128,
