Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,DeMar DeRozan,36.0,PF,26,26,854,16.3,0.593,0.151,0.335,1.8,9.1,5.3,15.6,1.8,0.6,6.3,20.6,1.4,0.3,1.7,0.095,-0.1,-0.5,-0.6,0.3,
2.0,Zach LaVine,30.0,SG,23,23,754,14.3,0.618,0.475,0.245,0.9,9.6,5.1,10.8,1.1,0.5,12.0,24.1,0.4,0.1,0.5,0.033,0.1,-2.2,-2.2,0.0,
3.0,Russell Westbrook,37.0,SF,26,20,747,15.6,0.528,0.423,0.213,5.5,21.3,13.2,37.4,2.3,0.5,20.2,24.2,-0.3,0.6,0.3,0.019,0.7,0.1,0.8,0.5,
4.0,Malik Monk,27.0,SG,23,0,551,14.0,0.561,0.435,0.191,1.8,8.3,4.9,15.5,1.6,1.8,9.2,22.7,0.2,0.2,0.4,0.034,0.3,-1.0,-0.7,0.2,
5.0,Dennis Schröder,32.0,PG,19,12,550,12.0,0.504,0.394,0.211,1.6,12.3,6.8,28.7,1.3,0.7,13.4,21.3,-0.1,0.1,0.0,0.002,-1.4,-1.6,-3.0,-0.1,
6.0,Keon Ellis,26.0,SG,24,2,407,9.6,0.541,0.736,0.173,1.9,6.7,4.2,5.2,3.4,2.2,7.8,13.4,0.0,0.3,0.3,0.031,-3.0,1.6,-1.4,0.1,
7.0,Keegan Murray,25.0,PF,11,10,407,13.1,0.508,0.409,0.188,5.3,17.4,11.2,5.9,2.1,4.2,6.9,18.1,-0.1,0.3,0.3,0.03,-1.9,-0.1,-1.9,0.0,
8.0,Precious Achiuwa,26.0,C,19,6,385,15.4,0.58,0.14,0.325,9.8,20.5,15.0,6.4,1.6,2.1,5.8,15.3,0.5,0.3,0.8,0.094,-0.6,-0.6,-1.2,0.1,
9.0,Nique Clifford,23.0,SG,22,3,365,5.7,0.465,0.444,0.2,3.9,13.5,8.5,10.7,1.2,1.5,17.0,13.7,-0.4,0.1,-0.3,-0.036,-5.7,-0.9,-6.6,-0.4,
10.0,Domantas Sabonis,29.0,C,11,11,365,17.5,0.564,0.138,0.352,11.0,30.7,20.6,17.1,1.7,0.5,14.3,22.8,0.2,0.3,0.6,0.075,-0.7,-0.5,-1.2,0.1,
11.0,Drew Eubanks,28.0,C,25,11,360,12.1,0.617,0.022,0.418,6.0,16.2,11.0,3.2,1.6,4.3,17.0,15.3,0.0,0.3,0.3,0.034,-3.7,-0.3,-4.0,-0.2,
12.0,Maxime Raynaud,22.0,C,18,4,333,14.0,0.577,0.119,0.28,7.2,21.6,14.2,7.6,0.9,2.4,10.2,18.8,0.2,0.2,0.4,0.058,-2.1,-1.1,-3.2,-0.1,
13.0,Devin Carter,23.0,PG,9,0,86,10.1,0.469,0.548,0.226,5.0,12.0,8.4,20.3,3.3,1.1,19.0,20.8,-0.1,0.1,-0.1,-0.031,-3.5,0.4,-3.1,0.0,
14.0,Dylan Cardwell,24.0,C,3,1,33,2.6,0.363,0.167,0.333,6.6,10.4,8.4,0.0,2.9,8.2,22.5,11.4,-0.1,0.0,0.0,-0.058,-12.4,0.4,-12.0,-0.1,
15.0,Dario Šarić,31.0,C,3,0,28,5.0,0.425,0.4,0.4,3.9,16.3,9.9,8.7,0.0,0.0,14.5,10.4,0.0,0.0,0.0,-0.03,-3.7,-1.9,-5.6,0.0,
16.0,Isaac Jones,25.0,PF,3,1,17,5.6,0.521,0.5,1.0,12.7,0.0,6.5,7.3,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.063,-6.5,-1.9,-8.4,0.0,
17.0,Daeqwon Plowden,27.0,SG,1,0,14,-0.1,0.2,0.6,0.0,15.5,0.0,7.9,0.0,0.0,0.0,0.0,15.2,0.0,0.0,-0.1,-0.179,-7.2,-5.8,-12.9,0.0,
18.0,Doug McDermott,34.0,SF,2,0,11,6.9,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.3,0.0,0.0,0.0,-0.037,-2.2,-3.2,-5.4,0.0,
,Team Totals,,,26,26,6267,,0.558,0.344,0.255,,,,,,,,,1.9,3.1,5.0,0.038,-1.2,-0.7,-1.9,0.2,
