Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Precious Achiuwa,26.0,C,19,6,385,0.57,0.622,0.25,0.588,0.459,0.58,0.325,0.14,121,114.0,69,108,58.0,99,117,34,9.8,-0.9,
2.0,Dylan Cardwell,24.0,C,3,1,33,0.333,0.4,0.0,0.333,0.5,0.363,0.333,0.167,71,73.0,0,61,63.0,62,120,40,-2.5,-3.0,
3.0,Devin Carter,23.0,PG,9,0,86,0.323,0.357,0.294,0.403,1.0,0.469,0.226,0.548,69,65.0,82,74,127.0,81,81,132,-8.8,-7.7,
4.0,Nique Clifford,23.0,SG,22,3,365,0.378,0.46,0.275,0.439,0.667,0.465,0.2,0.444,80,84.0,76,81,85.0,80,72,107,-19.1,-23.2,
5.0,DeMar DeRozan,36.0,PF,26,26,854,0.501,0.521,0.392,0.531,0.894,0.593,0.335,0.151,107,95.0,109,98,113.0,102,121,37,-9.1,8.1,
6.0,Keon Ellis,26.0,SG,24,2,407,0.4,0.483,0.37,0.536,0.526,0.541,0.173,0.736,85,88.0,103,98,67.0,93,62,178,-1.8,-10.0,
7.0,Drew Eubanks,28.0,C,25,11,360,0.615,0.618,0.5,0.621,0.526,0.617,0.418,0.022,131,113.0,139,114,67.0,106,150,5,13.9,7.4,
8.0,Isaac Jones,25.0,PF,3,1,17,0.5,1.0,0.0,0.5,0.5,0.521,1.0,0.5,106,182.0,0,92,63.0,89,359,121,-0.2,-0.4,
9.0,Zach LaVine,30.0,SG,23,23,754,0.487,0.579,0.385,0.578,0.867,0.618,0.245,0.475,104,106.0,107,106,110.0,106,88,115,22.7,26.2,
10.0,Doug McDermott,34.0,SF,2,0,11,0.5,,0.5,0.75,,0.75,0.0,1.0,106,,139,138,,129,0,241,1.6,1.3,
11.0,Malik Monk,27.0,SG,23,0,551,0.435,0.453,0.411,0.524,0.872,0.561,0.191,0.435,93,83.0,114,96,111.0,96,69,105,-10.0,-11.9,
12.0,Keegan Murray,25.0,PF,11,10,407,0.43,0.545,0.262,0.483,0.714,0.508,0.188,0.409,91,100.0,73,89,91.0,87,68,99,-18.3,-24.1,
13.0,Daeqwon Plowden,27.0,SG,1,0,14,0.2,0.5,0.0,0.2,,0.2,0.0,0.6,43,91.0,0,37,,34,0,145,-3.4,-3.8,
14.0,Maxime Raynaud,22.0,C,18,4,333,0.525,0.548,0.357,0.547,0.727,0.577,0.28,0.119,112,100.0,99,100,92.0,99,101,29,0.4,-1.5,
15.0,Domantas Sabonis,29.0,C,11,11,365,0.51,0.56,0.2,0.524,0.725,0.564,0.352,0.138,109,102.0,56,96,92.0,97,126,33,-6.0,-6.2,
16.0,Dario Šarić,31.0,C,3,0,28,0.2,0.0,0.5,0.3,1.0,0.425,0.4,0.4,43,0.0,139,55,127.0,73,144,97,-2.4,-1.9,
17.0,Dennis Schröder,32.0,PG,19,12,550,0.399,0.432,0.349,0.468,0.783,0.504,0.211,0.394,85,79.0,97,86,99.0,86,76,95,-33.5,-37.8,
18.0,Russell Westbrook,37.0,SF,26,20,747,0.432,0.486,0.359,0.508,0.652,0.528,0.213,0.423,92,89.0,100,93,83.0,91,77,102,-22.7,-37.3,
,Team Totals,,,26,26,6267,0.465,0.523,0.353,0.525,0.75,0.558,0.255,0.344,99,95.0,98,96,95.0,96,92,83,-89.4,-126.7,
