Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Keegan Murray,25.0,PF,11,10,37.0,5.8,13.5,0.43,1.5,5.5,0.262,4.4,8.0,0.545,0.483,1.8,2.5,0.714,1.8,5.6,7.5,1.5,1.6,1.7,1.1,2.2,14.9,
2.0,Domantas Sabonis,29.0,C,11,11,33.2,6.7,13.2,0.51,0.4,1.8,0.2,6.4,11.4,0.56,0.524,3.4,4.6,0.725,3.4,8.9,12.3,3.7,1.2,0.2,2.5,4.0,17.2,
3.0,DeMar DeRozan,36.0,PF,26,26,32.8,6.5,13.0,0.501,0.8,2.0,0.392,5.7,11.0,0.521,0.531,3.9,4.3,0.894,0.5,2.6,3.2,3.4,1.3,0.2,1.0,2.1,17.7,
4.0,Zach LaVine,30.0,SG,23,23,32.8,7.2,14.7,0.487,2.7,7.0,0.385,4.5,7.7,0.579,0.578,3.1,3.6,0.867,0.3,2.7,3.0,2.3,0.7,0.2,2.2,2.2,20.2,
5.0,Dennis Schröder,32.0,PG,19,12,28.9,4.6,11.5,0.399,1.6,4.5,0.349,3.0,6.9,0.432,0.468,1.9,2.4,0.783,0.4,3.1,3.5,5.8,0.8,0.2,1.9,1.9,12.6,
6.0,Russell Westbrook,37.0,SF,26,20,28.7,5.2,11.9,0.432,1.8,5.0,0.359,3.3,6.9,0.486,0.508,1.7,2.5,0.652,1.5,5.3,6.8,7.3,1.4,0.2,3.3,2.4,13.8,
7.0,Malik Monk,27.0,SG,23,0,24.0,4.7,10.7,0.435,1.9,4.7,0.411,2.7,6.0,0.453,0.524,1.8,2.0,0.872,0.4,1.7,2.1,2.5,0.8,0.5,1.2,1.8,13.0,
8.0,Precious Achiuwa,26.0,C,19,6,20.3,3.4,6.0,0.57,0.2,0.8,0.25,3.2,5.2,0.622,0.588,0.9,1.9,0.459,1.8,3.6,5.5,0.9,0.7,0.5,0.4,1.7,7.9,
9.0,Maxime Raynaud,22.0,C,18,4,18.5,3.4,6.6,0.525,0.3,0.8,0.357,3.2,5.8,0.548,0.547,1.3,1.8,0.727,1.2,3.5,4.7,0.9,0.3,0.5,0.8,2.2,8.5,
10.0,Keon Ellis,26.0,SG,24,2,17.0,1.8,4.6,0.4,1.3,3.4,0.37,0.6,1.2,0.483,0.536,0.4,0.8,0.526,0.3,1.0,1.3,0.7,1.2,0.4,0.4,1.7,5.3,
11.0,Nique Clifford,23.0,SG,22,3,16.6,1.5,4.1,0.378,0.5,1.8,0.275,1.0,2.3,0.46,0.439,0.5,0.8,0.667,0.6,2.0,2.5,1.4,0.4,0.3,0.9,2.1,4.1,
12.0,Drew Eubanks,28.0,C,25,11,14.4,2.2,3.6,0.615,0.0,0.1,0.5,2.2,3.6,0.618,0.621,0.8,1.5,0.526,0.8,2.0,2.8,0.3,0.5,0.7,0.9,1.4,5.3,
13.0,Daeqwon Plowden,27.0,SG,1,0,14.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,0.2,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
14.0,Dylan Cardwell,24.0,C,3,1,11.0,0.7,2.0,0.333,0.0,0.3,0.0,0.7,1.7,0.4,0.333,0.3,0.7,0.5,0.7,1.0,1.7,0.0,0.7,1.0,0.7,3.3,1.7,
15.0,Devin Carter,23.0,PG,9,0,9.6,1.1,3.4,0.323,0.6,1.9,0.294,0.6,1.6,0.357,0.403,0.8,0.8,1.0,0.4,1.0,1.4,1.4,0.7,0.1,0.9,1.0,3.6,
16.0,Dario Šarić,31.0,C,3,0,9.3,0.3,1.7,0.2,0.3,0.7,0.5,0.0,1.0,0.0,0.3,0.7,0.7,1.0,0.3,1.3,1.7,0.7,0.0,0.0,0.3,0.0,1.7,
17.0,Isaac Jones,25.0,PF,3,1,5.7,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.3,0.7,0.5,0.7,0.0,0.7,0.3,0.0,0.0,0.0,1.3,1.0,
18.0,Doug McDermott,34.0,SF,2,0,5.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,3.0,
,Team Totals,,,26,26,241.0,41.5,89.2,0.465,10.8,30.7,0.353,30.6,58.5,0.523,0.525,17.1,22.8,0.75,9.2,30.6,39.8,25.4,8.8,4.0,14.1,20.3,110.8,
