Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,26.0,6265,1078,2320,0.465,282,798,0.353,796,1522,0.523,444,592,0.75,240,795,1035,660,228,105,366,528,2882
Team/G,,241.0,41.5,89.2,0.465,10.8,30.7,0.353,30.6,58.5,0.523,17.1,22.8,0.75,9.2,30.6,39.8,25.4,8.8,4.0,14.1,20.3,110.8
Lg Rank,,15,20,16,18.0,30,29,19.0,7,3,28.0,26,25,27.0,28,27,29,22,11,26,7,7,28
Year/Year,,-0.6%,-3.7%,-0.9%,-0.013,-13.8%,-12.8%,-0.004,0.5%,6.7%,-0.032,0.0%,7.4%,-0.056,-16.0%,-7.9%,-9.9%,-4.0%,16.0%,-7.2%,5.7%,7.6%,-4.2%
Opponent,26.0,6265,1162,2329,0.499,332,943,0.352,830,1386,0.599,526,668,0.787,301,917,1218,742,225,129,386,507,3182
Opponent/G,,241.0,44.7,89.6,0.499,12.8,36.3,0.352,31.9,53.3,0.599,20.2,25.7,0.787,11.6,35.3,46.8,28.5,8.7,5.0,14.8,19.5,122.4
Lg Rank,,15,28,19,30.0,8,12,9.0,30,18,29.0,20,19,13.0,18,28,26,26,19,18,13,25,27
Year/Year,,-0.6%,7.5%,2.1%,0.025,-12.2%,-5.0%,-0.029,18.1%,7.5%,0.054,15.2%,14.6%,0.004,15.9%,9.0%,10.6%,5.8%,9.3%,16.2%,6.8%,5.5%,6.2%
