team,player,image_url,file_path
San AntonioSpurs,Harrison Barnes,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6578.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\harrison_barnes.png
San AntonioSpurs,Bismack Biyombo,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6427.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\bismack_biyombo.png
San AntonioSpurs,Carter Bryant,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5061568.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\carter_bryant.png
San AntonioSpurs,Stephon Castle,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4845367.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\stephon_castle.png
San AntonioSpurs,Julian Champagnie,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592479.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\julian_champagnie.png
San AntonioSpurs,De'Aaron Fox,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066259.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\deaaron_fox.png
San AntonioSpurs,Dylan Harper,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5037871.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\dylan_harper.png
San AntonioSpurs,Harrison Ingram,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433618.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\harrison_ingram.png
San AntonioSpurs,Keldon Johnson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395723.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\keldon_johnson.png
San AntonioSpurs,David Jones Garcia,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4713010.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\david_jones_garcia.png
San AntonioSpurs,Luke Kornet,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3064560.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\luke_kornet.png
San AntonioSpurs,Jordan McLaughlin,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3134916.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\jordan_mclaughlin.png
San AntonioSpurs,Kelly Olynyk,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2489663.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\kelly_olynyk.png
San AntonioSpurs,Jeremy Sochan,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4610139.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\jeremy_sochan.png
San AntonioSpurs,Devin Vassell,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395630.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\devin_vassell.png
San AntonioSpurs,Lindy Waters III,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066317.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\lindy_waters_iii.png
San AntonioSpurs,Victor Wembanyama,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5104157.png&h=80&w=110&scale=crop,nba_rosters\san_antoniospurs\victor_wembanyama.png
